,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
107,107,107,1808,fait accompli,fait accompli,feɪt ˌɑˈkɑmpli,fɛt akkɔ̃pli,fait accompli,fait accompli,0.5,0.2727272727272727,0.1496212121212121,0.1704545454545454,2.1818181818181817,0.1590909090909091,0,loan,1,,-6.1887417000000005,1.0,1.0
108,108,108,887,charade,charade,ʃəreɪd,ʃaʀad,charade,charade,0.6666666666666666,0.1666666666666666,0.2048611111111111,0.2361111111111111,1.8125,0.2222222222222222,0,loan,1,,0.2373839,1.0,1.0
109,109,109,2346,opiniatre,laïcité,opiniatre*,laizite,opinionist,secularism,0.6,0.5555555555555556,0.2777777777777778,0.3194444444444444,3.6805555555555554,0.3078703703703703,7,hard_negative,0,,-6.636195,0.4211094379425049,0.59335857629776
110,110,110,1890,flasque,flasque,flasque*,flask,flask,flask,0.5,0.2857142857142857,0.2619047619047619,0.2916666666666667,2.142857142857143,0.2916666666666667,0,loan,1,,1.5386283,1.0,1.0
111,111,111,1178,couloir,couloir,couloir*,kulwaʀ,corridor,corridor,0.75,0.4285714285714285,0.1934523809523809,0.2261904761904762,2.0,0.2083333333333333,0,loan,1,,3.8712578,1.0,1.0
112,112,112,2251,intonation,intonation,ˌɪntəˈneɪʃən,ɛ̃tɔnasjɔ̃,intonation,intonation,0.8333333333333334,0.4,0.2541666666666667,0.2833333333333334,2.7625,0.2729166666666667,0,loan,1,,0.25025707,1.0,1.0
113,113,113,4542,eau de toilette,méthodologie,oʊ də toilette*,metɔdɔlɔʒi,Cologne,methodology,0.9333333333333332,0.25,0.2343749999999999,0.2534722222222221,2.3854166666666665,0.2499999999999999,12,hard_negative,0,,-7.045785,0.4384688436985016,0.6748589873313904
114,114,114,2738,nouveau roman,nouveau roman,ˌnuˈvoʊ ˈroʊmən,nuvəo ʀɔmɑ̃,new Roman,new Roman,0.6666666666666666,0.1818181818181818,0.2083333333333333,0.2386363636363636,1.7840909090909092,0.2291666666666666,0,loan,1,,3.7075415,1.0,1.0
115,115,115,1710,epluchage,épluchage,epluchage*,eplyʃaʒ,peeling,peeling,0.6,0.375,0.1588541666666666,0.1822916666666666,2.109375,0.171875,1,loan,1,,1.5810587,0.6772999763488771,0.7726907134056091
116,116,116,4908,gambade,abaissé,gambade*,abɛse,gambade,lowered,0.625,0.1666666666666666,0.1770833333333333,0.1944444444444444,1.5416666666666667,0.1944444444444444,6,hard_negative,0,,-7.901545,0.4477235376834869,0.5583820939064026
117,117,117,1085,compute,computer,kəmˈpjut,kɔ̃pytəʀ,compute,computer,0.875,0.5714285714285714,0.1875,0.2023809523809523,3.678571428571429,0.1875,1,loan,1,,-6.728441,0.58879554271698,0.6742767095565796
118,118,118,3558,telecommunication,télécommunication,ˌtɛləkəmˌjunɪˈkeɪʃən,telekɔmynikasjɔ̃,telecommunication,telecommunication,0.7,0.2352941176470588,0.1556372549019608,0.1740196078431373,1.6691176470588236,0.1678921568627451,2,loan,1,,-17.096994,0.831039309501648,0.633569061756134
119,119,119,301,avalanche,avalanche,ˈævəˌlænʧ,avalɑ̃ʃ,avalanche,avalanche,0.7777777777777778,0.1666666666666666,0.0798611111111111,0.0833333333333333,1.1666666666666667,0.0798611111111111,0,loan,1,,-1.8889081,1.0,1.0
120,120,120,3359,saponule,saponule,saponule*,sapɔnyl,soap,soap,0.4444444444444444,0.125,0.1223958333333333,0.1354166666666666,1.0,0.1354166666666666,0,loan,1,,2.8548207000000003,1.0,1.0
121,121,121,1875,financier,financier,ˌfɪnənˈsir,finɑ̃sjəʀ,financier,financier,0.8,0.25,0.1145833333333333,0.1302083333333333,1.8125,0.1145833333333333,0,loan,1,,-1.8969817,1.0,1.0
122,122,122,2966,pinot,pinot,ˈpɪnət,pino,pinot,pinot,0.6666666666666666,0.2,0.2083333333333333,0.225,1.65,0.225,0,loan,1,,-0.917297,1.0,1.0
123,123,123,1143,cordonnet,cordonnet,cordonnet*,kɔʀdɔnɛ,cordonnet,cordonnet,0.8,0.3333333333333333,0.2407407407407407,0.2685185185185185,1.9583333333333333,0.2592592592592593,0,loan,1,,2.7536554,1.0,1.0
124,124,124,2820,palatial,palatial,pəˈleɪʃəl,palasjal,palatial,palatial,0.6666666666666666,0.25,0.1041666666666666,0.1145833333333333,2.015625,0.1041666666666666,0,loan,1,,0.63497627,1.0,1.0
125,125,125,487,biscornu,biscornu,biscornu*,biskɔʀny,biscornu,biscornu,0.5555555555555556,0.125,0.0364583333333333,0.046875,0.390625,0.0364583333333333,0,loan,1,,-1.5930588,1.0,1.0
126,126,126,1922,intercalant,aéroplane,intercalant*,aeʀɔplan,intercalant,airplane,0.6666666666666666,0.4545454545454545,0.3219696969696969,0.3636363636363636,3.375,0.3541666666666666,7,hard_negative,0,,-8.902338,0.4001979827880859,0.737834095954895
127,127,127,2352,lative,latif,lative*,latif,lative,latif,0.4285714285714285,0.1666666666666666,0.15625,0.1736111111111111,1.25,0.1736111111111111,2,loan,1,,1.3660128,0.851963996887207,0.7121793627738953
128,128,128,3074,précis,précis,précis*,pʀezi,precise,precise,0.7142857142857143,0.4,0.21875,0.25,2.0,0.2326388888888888,0,loan,1,,-2.536458,1.0,1.0
129,129,129,3509,svelte,svelte,svɛlt,svɛlt,svelte,svelte,0.0,0.0,0.0,0.0,0.0,0.0,0,loan,1,,-2.5273438,1.0,1.0
130,130,130,940,cheville,cheville,cheville*,ʃəvij,peg ,peg ,0.7777777777777778,0.5,0.3802083333333333,0.4218749999999999,3.4375,0.4140625,0,loan,1,,5.532752,1.0,1.0
131,131,131,3363,sardine,sardine,sɑrˈdin,saʀdin,sardine,sardine,0.4285714285714285,0.0,0.0381944444444444,0.0555555555555555,0.4375,0.0381944444444444,0,loan,1,,-4.2538037000000015,1.0,1.0
132,132,132,439,bel esprit,bel esprit,bɛl ɛˈspri,bəl ɛspʀi,Nice spirit,Nice spirit,0.3,0.0,0.0260416666666666,0.0364583333333333,0.296875,0.0260416666666666,0,loan,1,,-3.242114,1.0,1.0
133,133,133,3015,point-device,point-devisé,point-device*,pɔɛ̃t-dəvize,point-device,point-currency,0.4615384615384615,0.1818181818181818,0.1268939393939394,0.1363636363636363,1.125,0.134469696969697,2,loan,1,,-7.077914999999999,0.6664904952049255,0.668660044670105
134,134,134,2221,improvisation,improvisation,ˌɪmprɑvɪˈzeɪʃən,ɛ̃pʀɔvizasjɔ̃,improvisation,improvisation,0.8,0.3076923076923077,0.2179487179487179,0.25,2.3653846153846154,0.2339743589743589,0,loan,1,,-5.234004,1.0,1.0
135,135,135,3673,truffière,truffière,truffière*,tʀyfjə̀ʀ,truffière,truffière,0.8,0.25,0.2569444444444444,0.3055555555555556,2.430555555555556,0.2824074074074074,0,loan,1,,3.1232533,1.0,1.0
136,136,136,2872,pastel,pastel,pæˈstɛl,pastəl,pastel,pastel,0.4285714285714285,0.0,0.0069444444444444,0.0069444444444444,0.0833333333333333,0.0069444444444444,0,loan,1,,-1.6765661,1.0,1.0
137,137,137,1867,filiation,filiation,filiation*,filjasjɔ̃,filiation,filiation,0.6,0.3333333333333333,0.1342592592592592,0.1527777777777778,1.5277777777777777,0.1435185185185185,0,loan,1,,3.9184546,1.0,1.0
138,138,138,2557,merlon,merlon,merlon*,mɛʀlɔ̃,merlon,merlon,0.7142857142857143,0.1666666666666666,0.2013888888888888,0.2291666666666666,1.6875,0.2152777777777777,0,loan,1,,4.899342,1.0,1.0
139,139,139,3479,spadassin,spadassin,spadassin*,spadasɛ̃,spadesin,spadesin,0.4,0.2222222222222222,0.2175925925925925,0.2361111111111111,1.75,0.2361111111111111,0,loan,1,,3.0764608,1.0,1.0
140,140,140,428,béchamel sauce,sauce béchamel,béchamel* sɔs,sozə beʃaməl,bechamel sauce,béchamel sauce,0.9230769230769232,0.7272727272727273,0.2026515151515151,0.231060606060606,3.2840909090909087,0.2026515151515151,12,loan,1,,-14.746475,0.599503755569458,0.9379879832267761
141,141,141,2707,negociant,négociant,negociant*,neɡɔsjɑ̃,negotiator,merchant,0.8,0.625,0.2734375,0.3072916666666667,3.53125,0.2864583333333333,1,loan,1,,-3.6137753,0.6625418066978455,0.9025945067405701
142,142,142,3657,trillion,trillion,ˈtrɪljən,tʀijjɔ̃,trillion,trillion,0.75,0.1428571428571428,0.2053571428571428,0.2321428571428571,2.071428571428572,0.2172619047619048,0,loan,1,,1.5290912,1.0,1.0
143,143,143,3812,étage,étage,éétage*,etaʒ,stage,stage,0.7142857142857143,0.5,0.225,0.2583333333333333,2.85,0.2458333333333333,0,loan,1,,1.2458704,1.0,1.0
144,144,144,3500,suint,suint,suint*,sɥɛ̃,suint,suint,0.8333333333333334,0.6,0.4166666666666666,0.4583333333333333,3.75,0.45,0,loan,1,,4.5972056,1.0,1.0
145,145,145,980,chuchotage,chuchotage,chuchotage*,ʃyʃɔtaʒ,chuchotage,chuchotage,0.8181818181818182,0.5555555555555556,0.2569444444444444,0.2916666666666667,2.9444444444444446,0.2800925925925925,0,loan,1,,2.698632,1.0,1.0
146,146,146,2605,mitraillade,mitraillade,mitraillade*,mitʀelad,machine gun fire,machine gun fire,0.5,0.2727272727272727,0.2651515151515152,0.2992424242424242,2.1931818181818183,0.2916666666666666,0,loan,1,,-3.6369162,1.0,1.0
147,147,147,3172,rafale,rafale,rəˈfeɪl,ʀafal,gust,gust,0.7142857142857143,0.1666666666666666,0.2048611111111111,0.2361111111111111,1.8125,0.2222222222222222,0,loan,1,,1.0591315,1.0,1.0
148,148,148,8365,okoume,agrément,okoume*,aɡʀemɑ̃,okoume,approval,0.8571428571428571,0.1666666666666666,0.1111111111111111,0.1249999999999999,1.7708333333333333,0.1111111111111111,6,hard_negative,0,,-6.002527,0.3958751857280731,0.6267401576042175
149,149,149,1379,demicadence,demi-cadence,demicadence*,dəmi-kadɑ̃s,demicadence,half cadence,0.6666666666666666,0.3636363636363636,0.2026515151515151,0.2234848484848484,1.8295454545454544,0.2215909090909091,1,loan,1,,1.2675242,0.7704946994781494,0.7808883786201477
150,150,150,1176,coulis,coulis,coulis*,kuli,coulis,coulis,0.5714285714285714,0.5,0.3090277777777777,0.3402777777777778,2.5,0.3402777777777778,0,loan,1,,0.69469494,1.0,1.0
151,151,151,1667,enjamb,enjamber,enjamb*,ɑ̃ʒɑ̃bəʀ,when,climb over,0.875,0.8333333333333334,0.2395833333333333,0.2708333333333333,4.833333333333333,0.2395833333333333,2,loan,1,,-2.3051465,0.9557118415832521,0.5062528252601624
152,152,152,3585,tic,tic,tɪk,tik,tic,tic,0.3333333333333333,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,0,loan,1,,0.9442713,1.0,1.0
153,153,153,1627,en famille,en famille,ɛn famille*,ən famij,with family,with family,0.4545454545454545,0.2222222222222222,0.2222222222222222,0.2453703703703703,1.9861111111111112,0.2407407407407407,0,loan,1,,-2.3448021,1.0,1.0
154,154,154,966,chocolatier,chocolatier,chocolatier*,ʃɔkɔlasjəʀ,chocolatier,chocolatier,0.8333333333333334,0.3636363636363636,0.1363636363636363,0.1590909090909091,1.4886363636363635,0.1458333333333333,0,loan,1,,3.8560774,1.0,1.0
155,155,155,922,chef,chef,ʃɛf,ʃɛf,chef,chef,0.0,0.0,0.0,0.0,0.0,0.0,0,loan,1,,1.5927826,1.0,1.0
156,156,156,1784,exigeant,exigeant,exigeant*,əɡziʒəɑ̃,requiring,requiring,1.0,0.5714285714285714,0.2172619047619047,0.2559523809523809,4.571428571428571,0.2172619047619047,0,loan,1,,1.985986,1.0,1.0
157,157,157,2734,note verbale,note verbale,noʊt verbale*,nɔtə vɛʀbal,verbal note,verbal note,0.5384615384615384,0.2727272727272727,0.1761363636363636,0.2045454545454545,2.1931818181818183,0.1856060606060606,0,loan,1,,-5.9468083,1.0,1.0
158,158,158,6796,cannelure,complicité,cannelure*,kɔ̃plizite,groove,complicity,1.0,0.5555555555555556,0.1180555555555555,0.1296296296296296,1.930555555555556,0.1180555555555555,9,hard_negative,0,,-10.559746,0.4142663776874542,0.65911465883255
159,159,159,3527,talisman,talisman,ˈtælɪsmən,talismɑ̃,talisman,talisman,0.5555555555555556,0.125,0.1380208333333333,0.1510416666666666,1.125,0.1484375,0,loan,1,,-0.0750553,1.0,1.0
160,160,160,288,aubergine,aubergine,aubergine*,obɛʀʒin,aubergine,aubergine,0.7,0.375,0.25,0.2916666666666667,3.109375,0.2630208333333333,0,loan,1,,1.4378335,1.0,1.0
161,161,161,3254,retro,rétro,ˈrɛtroʊ,ʀetʀo,retro,retro,0.7142857142857143,0.1666666666666666,0.2118055555555555,0.2569444444444445,1.875,0.2291666666666666,1,loan,1,,2.9916162,0.5568253993988037,0.9036125540733337
162,162,162,1286,cuneiform,cunéiforme,ˈkjuniəˌfɔrm,kyneifɔʀm,cuneiform,cuneiform,0.5833333333333334,0.1,0.1270833333333333,0.1458333333333333,1.1375,0.1375,2,loan,1,,-6.130701,0.7619124054908752,0.8840120434761047
163,163,163,3341,salon,salon,səˈlɑn,salɔ̃,salon,salon,0.6666666666666666,0.2,0.2458333333333333,0.2666666666666667,2.1,0.2625,0,loan,1,,2.1973574,1.0,1.0
164,164,164,1518,doum,plural,doum*,plyʀal,doum,plural,1.0,0.6666666666666666,0.4097222222222222,0.4513888888888889,3.8333333333333335,0.4479166666666667,5,loan,1,,-8.046211999999999,0.4127188324928284,0.5549803376197815
165,165,165,2166,hieroglyphic,hiéroglyphique,ˌhaɪroʊˈglɪfɪk,jeʀɔɡljfik,hieroglyphic,hieroglyphic,0.7857142857142857,0.2727272727272727,0.1496212121212121,0.1742424242424242,2.102272727272727,0.1590909090909091,4,loan,1,,7.436906,0.6157552599906921,0.7570920586585999
166,166,166,1692,entrepreneuse,entrepreneuse,entrepreneuse*,ɑ̃tʀɛpʀənœz,entrepreneur,entrepreneur,0.7857142857142857,0.2307692307692307,0.2644230769230769,0.3012820512820512,2.25,0.2868589743589743,0,loan,1,,-3.8249893,1.0,1.0
167,167,167,3771,vivandière,vivandière,vivandière*,vivɑ̃djə̀ʀ,vivandière,vivandière,0.6363636363636364,0.3333333333333333,0.2208333333333333,0.2583333333333333,2.075,0.24375,0,loan,1,,4.9390839999999985,1.0,1.0
168,168,168,1668,enjambment,enjambement,enjambment*,ɑ̃ʒɑ̃bəmɑ̃,enjambment,Ensemblement,0.9090909090909092,0.6,0.3708333333333333,0.4083333333333333,4.0875,0.3958333333333333,1,loan,1,,0.19838570000000005,0.6573086977005005,0.907056450843811
169,169,169,453,berm,berme,bərm,bɛʀm,berm,berme,0.5,0.0,0.0520833333333333,0.0729166666666666,0.59375,0.0520833333333333,1,loan,1,,-0.42837852,0.8443032503128052,0.8057680130004883
170,170,170,1008,classic,classique,ˈklæsɪk,klasik,classic,classic,0.4285714285714285,0.0,0.0069444444444444,0.0069444444444444,0.0416666666666666,0.0069444444444444,3,loan,1,,-0.6412406999999999,0.6849111914634705,0.8986859321594238
171,171,171,2100,graphy,graphie,graphy*,ɡʀafi,graphy,graph,0.8571428571428571,0.4,0.2125,0.2583333333333333,3.7,0.2125,2,loan,1,,1.0585649,0.8190706372261047,0.7044786810874939
172,172,172,1538,dronte,dronte,dronte*,dʀɔ̃t,dronten,dronten,0.7142857142857143,0.3333333333333333,0.34375,0.3888888888888888,2.8541666666666665,0.375,0,loan,1,,5.4779677000000015,1.0,1.0
173,173,173,1945,frivol,frivole,frivol*,fʀivɔl,frivolous,frivolous,0.4285714285714285,0.0,0.0347222222222222,0.0486111111111111,0.3541666666666667,0.0347222222222222,1,loan,1,,-1.5480828000000002,0.6396523714065552,0.8741899132728577
174,174,174,1510,dot,dot,dɑt,do,dot,dot,0.6666666666666666,0.3333333333333333,0.3402777777777777,0.375,2.833333333333333,0.3680555555555556,0,loan,1,,1.6150115,1.0,1.0
175,175,175,1882,flageolet,flageolet,ˌflæʤəˈlɛt,flaʒəɔlɛ,flageolet,flageolet,0.5,0.375,0.2109375,0.2395833333333333,2.71875,0.2239583333333333,0,loan,1,,-8.892902000000003,1.0,1.0
176,176,176,977,chromatic,chromatique,chromatic*,ʃʀɔmatik,chromatic,chromatic,0.6,0.3333333333333333,0.1296296296296296,0.1527777777777778,1.2361111111111112,0.1481481481481481,3,loan,1,,-5.129156,0.8386707901954651,0.8938534259796143
177,177,177,3758,vinasse,vinasse,vinasse*,vinas,vinasse,vinasse,0.375,0.2857142857142857,0.2589285714285714,0.2857142857142857,2.071428571428572,0.2857142857142857,0,loan,1,,1.157644,1.0,1.0
178,178,178,3401,sequence,sequence,ˈsikwəns,səkɑ̃s,sequence,sequence,0.625,0.2857142857142857,0.2976190476190476,0.3273809523809524,2.4642857142857144,0.3244047619047618,0,loan,1,,-2.6420975,1.0,1.0
179,179,179,249,arrestation,arrestation,arrestation*,aʀʀɛstasjɔ̃,arrest,arrest,0.6666666666666666,0.1818181818181818,0.1363636363636363,0.1628787878787878,1.3977272727272727,0.1439393939393939,0,loan,1,,0.32958856,1.0,1.0
180,180,180,2949,stagiaire,laïcité,stagiaire*,laizite,intern,secularism,0.6,0.5,0.1901041666666666,0.21875,2.71875,0.2005208333333333,7,hard_negative,0,,-9.267986,0.5006172060966492,0.751620352268219
181,181,181,1256,crottin,crottin,crottin*,kʀɔtɛ̃,dung,dung,0.875,0.4285714285714285,0.3154761904761904,0.3511904761904762,2.625,0.3392857142857143,0,loan,1,,7.500551,1.0,1.0
182,182,182,2589,minaudière,minaudière,minaudière*,minodjə̀ʀ,minaudière,minaudière,0.6363636363636364,0.3333333333333333,0.2166666666666666,0.2541666666666666,2.05,0.2416666666666666,0,loan,1,,-2.2608947999999995,1.0,1.0
183,183,183,3745,vestige,vestige,ˈvɛstɪʤ,vɛstiʒ,vestige,vestige,0.4285714285714285,0.1666666666666666,0.1597222222222222,0.1736111111111111,1.25,0.1736111111111111,0,loan,1,,-2.503674,1.0,1.0
184,184,184,2262,isochimenal,isochimène,isochimenal*,izɔʃimə̀n,Rocky shore,isochimène,0.75,0.3636363636363636,0.2708333333333333,0.2992424242424242,2.284090909090909,0.2973484848484848,3,loan,1,,-0.706721,0.8291747570037842,0.815240204334259
185,185,185,3033,ponce,alphonse,ˈpɑnseɪ,alfɔ̃s,ponce,alphonse,1.0,0.6666666666666666,0.28125,0.3194444444444445,3.458333333333333,0.2986111111111111,4,loan,1,,-13.268248000000002,0.3430738151073456,0.7565449476242065
186,186,186,2747,numismatic,numismatique,ˌnumɪsˈmætɪk,nymismatik,numismatic,numismatics,0.5,0.0,0.0125,0.0125,0.1,0.0125,3,loan,1,,2.8848248,0.9076624512672424,0.8209357261657715
187,187,187,3308,rouget,rouget,rouget*,ʀuʒɛ,red mullet,red mullet,0.8571428571428571,0.4,0.3125,0.3666666666666666,3.875,0.3375,0,loan,1,,5.0043583,1.0,1.0
188,188,188,1453,dictature,dictature,dictature*,diktatyʀ,dictatorship,dictatorship,0.5,0.2222222222222222,0.1226851851851851,0.1481481481481481,1.125,0.1388888888888889,0,loan,1,,4.5056642999999985,1.0,1.0
189,189,189,618,briquetage,briquetage,briquetage*,bʀikətaʒ,brickwork,brickwork,0.6363636363636364,0.2222222222222222,0.1574074074074074,0.1851851851851852,1.930555555555556,0.1689814814814814,0,loan,1,,2.091339,1.0,1.0
190,190,190,1266,cubitiere,cubitière,cubitiere*,kybisjə̀ʀ,cubitiere,cubicière,0.8,0.3333333333333333,0.1458333333333333,0.1759259259259259,1.5833333333333333,0.162037037037037,1,loan,1,,2.4319732000000003,0.8573763966560364,0.8682210445404053
191,191,191,164,amusette,amusette,amusette*,amyzɛt,amusette,amusette,0.6666666666666666,0.25,0.2421875,0.265625,1.9375,0.265625,0,loan,1,,0.28237152,1.0,1.0
192,192,192,1739,espionage,espionnage,ˈɛspiənɑʤ,ɛspjɔnaʒ,espionage,spying,0.5555555555555556,0.25,0.1380208333333333,0.15625,1.359375,0.1484375,1,loan,1,,-2.643856,0.9203836917877196,0.9430109858512878
193,193,193,297,automobile,automobile,ˌɔtəmoʊˈbil,otɔmɔbil,automobile,automobile,0.5454545454545454,0.1111111111111111,0.1134259259259259,0.125,0.9166666666666666,0.125,0,loan,1,,0.6167638000000001,1.0,1.0
194,194,194,2404,longue durée,longue,longue* durée*,lɔ̃ɡ,long duration,long,0.9285714285714286,0.7777777777777778,0.65,0.7291666666666666,5.3625,0.7270833333333333,6,loan,1,,4.9021897,0.6907325983047485,0.7274478077888489
195,195,195,2775,orchestration,orchestration,ˌɔrkəˈstreɪʃən,ɔʀʃɛstʀasjɔ̃,orchestration,orchestration,0.7857142857142857,0.3333333333333333,0.171875,0.204861111111111,2.145833333333333,0.1805555555555555,0,loan,1,,2.371727,1.0,1.0
196,196,196,541,bookoo,beaucoup,bookoo*,bəoku,bookoo,a lot,0.5714285714285714,0.1666666666666666,0.1770833333333333,0.1944444444444444,1.5,0.1944444444444444,6,loan,1,,4.698071499999998,0.5837593674659729,0.2283627688884735
197,197,197,1252,croquette,croquette,croquette*,kʀɔkɛt,croquette,croquette,0.9,0.4444444444444444,0.33796296296296297,0.3796296296296296,2.7916666666666665,0.3703703703703703,0,loan,1,,6.935612700000001,1.0,1.0
198,198,198,444,bengaline,bengaline,bengaline*,bɑ̃ɡalin,bengaline,bengaline,0.5,0.25,0.1640625,0.1822916666666666,1.703125,0.1770833333333333,0,loan,1,,2.4234755,1.0,1.0
199,199,199,6567,beaux-arts,demi-cadence,beaux-arts*,dəmi-kadɑ̃s,fine arts,half cadence,0.9090909090909092,0.4444444444444444,0.1412037037037037,0.1666666666666666,2.805555555555556,0.1412037037037037,10,hard_negative,0,,-5.467375,0.3989550471305847,0.784395694732666
200,200,200,1760,état major,état,éétat* ˈmeɪʤər,eta,Staff,state,0.8571428571428571,0.625,0.6229166666666666,0.7,5.075,0.7,6,loan,1,,-4.0346355,0.582571268081665,0.9218809604644775
201,201,201,1568,eclatant,éclatant,eclatant*,eklatɑ̃,striking,brilliant,0.5555555555555556,0.375,0.2473958333333333,0.2708333333333333,2.03125,0.2682291666666666,1,loan,1,,4.755017,0.7979955077171326,0.9547511339187622
202,202,202,2842,par avion,not comparable,pɑr avion*,nɔt kɔ̃paʀabl,by plane,not comparable,0.9230769230769232,0.5454545454545454,0.3541666666666667,0.3977272727272727,3.5909090909090917,0.384469696969697,12,loan,1,,-6.597672500000002,0.42336931824684143,0.562909722328186
203,203,203,917,chaussé,chaussé,chaussé*é,ʃose,shod,shod,0.8888888888888888,0.6666666666666666,0.4739583333333333,0.5260416666666667,4.015625,0.5234375,0,loan,1,,-4.371134,1.0,1.0
204,204,204,3761,vis-à-vis,vis-à-vis,vis-à-vis*,vis-a-vi,vis à vis,vis à vis,0.3,0.3333333333333333,0.1309523809523809,0.1428571428571428,1.0357142857142858,0.1428571428571428,0,loan,1,,-0.8234940999999999,1.0,1.0
205,205,205,764,chauvinism,galvaniser,ˈʃoʊvəˌnɪzəm,ɡalvanizəʀ,chauvinism,galvanize,0.6666666666666666,0.3,0.1104166666666666,0.1208333333333333,1.6125,0.1104166666666666,6,hard_negative,0,,-4.761039,0.4413723647594452,0.7657512426376343
206,206,206,2675,muscadin,muscadin,muscadin*,myskadɛ̃,muscadine,muscadine,0.5555555555555556,0.25,0.140625,0.1510416666666666,1.1875,0.1510416666666666,0,loan,1,,3.6652772,1.0,1.0
207,207,207,2686,mythomane,mythomane,mythomane*,mitɔman,mythomaniac,mythomaniac,0.5,0.2222222222222222,0.21296296296296305,0.2361111111111111,1.75,0.2361111111111111,0,loan,1,,4.1300797,1.0,1.0
208,208,208,2136,guipure,guipure,guipure*,ɡɥipyʀ,guipure,guipure,0.75,0.5,0.2847222222222222,0.3472222222222221,3.3125,0.2847222222222222,0,loan,1,,0.9120256,1.0,1.0
209,209,209,3789,cache,cachalot,kæˈʃeɪ,kaʃalo,cache,sperm whale,0.8333333333333334,0.1666666666666666,0.1875,0.2013888888888889,1.5833333333333333,0.2013888888888889,4,hard_negative,0,,-6.7480197,0.5200585722923279,0.7128640413284302
210,210,210,2019,gemmule,gemmule,gemmule*,ʒɑmyl,gemmule,gemmule,0.75,0.5,0.2534722222222222,0.2916666666666667,3.7291666666666665,0.2708333333333333,0,loan,1,,4.6574225,1.0,1.0
211,211,211,85,agent provocateur,agent provocateur,ˈeɪʤənt provocateur*,aʒɑ̃t pʀɔvɔkatœʀ,provocative factor,provocative factor,0.7,0.25,0.17578125,0.203125,1.84375,0.1875,0,loan,1,,-13.527504,1.0,1.0
212,212,212,3229,rendezvous,rendez-vous,ˈrɑndɪˌvu,ʀɑ̃dəz-vu,rendezvous,appointment,0.6666666666666666,0.2857142857142857,0.125,0.1547619047619047,2.5535714285714284,0.125,1,loan,1,,1.3886616000000005,0.8336015939712524,0.8059254884719849
213,213,213,217,apropos,à propos,ˌæprəˈpoʊ,a pʀɔpo,apropos,in regards to,0.6666666666666666,0.1428571428571428,0.1577380952380952,0.1845238095238095,1.375,0.1726190476190476,2,loan,1,,1.4736742,0.5148512721061707,0.5932519435882568
214,214,214,1098,concretion,concrétion,concretion*,kɔ̃kʀesjɔ̃,concretion,concretion,0.9090909090909092,0.5,0.2375,0.2666666666666667,2.225,0.2541666666666667,1,loan,1,,2.9933171,0.7036316990852356,0.8450716137886047
215,215,215,2087,gradation,gradation,greɪˈdeɪʃən,ɡʀadasjɔ̃,gradation,gradation,0.9090909090909092,0.5555555555555556,0.2314814814814814,0.2731481481481481,3.375,0.2430555555555555,0,loan,1,,5.6380805999999986,1.0,1.0
