,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,ass_bertmbert,ass_bertxlm,ass_bertindic_bert,ass_bertmuril,mbert_src_assbert_trg,label
338,All languages,কাঠ,কাঠ,kaʈʰɔ,katʰ,Wood,Wood,0.4,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,0.9817768,0.96164894,0.99972796,0.99978507,-0.020455457,loan
339,All languages,কোদাল,কোদাল,kod̪alɔ,kʊdal,Spade,Spade,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.375,0.1875,0.9824018,0.9711236,0.9997468,0.99986434,0.0515247,loan
340,All languages,ভইষ,মৈহ,bʱiʃ,mɔɪɦ,Fear,Maih,1.0,0.75,0.2916666666666667,0.3229166666666667,3.21875,0.3177083333333333,0.9840585,0.9647273,0.9997539,0.9999192,0.02442932,loan
341,All languages,বোন,বৈনী,bon̪,bɔɪni,Sister,Baini,0.6,0.4,0.375,0.4166666666666667,3.0,0.4166666666666667,0.98766935,0.96375227,0.9998195,0.9999267,0.020428514,loan
342,All languages,টাকা,টকা,ʈaka,tɔka,Money,Money,0.5,0.0,0.0520833333333333,0.0520833333333333,0.5625,0.0520833333333333,0.98282456,0.9432504,0.99980223,0.9998133,-0.00699182,loan
343,All languages,সাঁচা,সাঁচ,ʃãt͡ɕa,xãsɔ,True,Templates,0.8333333333333334,0.6666666666666666,0.1302083333333333,0.1354166666666666,1.53125,0.1302083333333333,0.9733883,0.9665208,0.999794,0.99991137,0.12958184,loan
344,All languages,যোনি,যোনি,d͡zon̪i,zʊni,Vagina,Vagina,0.5714285714285714,0.25,0.0520833333333333,0.0520833333333333,0.625,0.0520833333333333,0.97785926,0.94778085,0.9998235,0.99993515,0.052198697,loan
345,All languages,পিন্ধা,পিন্ধ,pin̪d̪ʱa,pindʰɔ,wear,Wear,0.5,0.0,0.0583333333333333,0.0583333333333333,0.5,0.0583333333333333,0.9868133,0.97533715,0.99985725,0.9999238,0.06304054,loan
346,All languages,মুঠি,মুঠা,muʈʰi,mutʰa,Fist,A handful,0.4,0.0,0.03125,0.03125,0.375,0.03125,0.99257135,0.96180207,0.9997966,0.9999226,0.022781055,loan
347,All languages,অশোক,অশোক,oʃok,ɔxʊk,Ashoka,Ashoka,0.75,0.25,0.0677083333333333,0.0729166666666666,0.65625,0.0677083333333333,0.97100276,0.96382374,0.9996827,0.99992347,0.054515585,loan
348,All languages,ডাঁশ,ডাঁহ,ɖãʃɔ,dãɦɔ,Bite,Duck,0.5,0.3333333333333333,0.046875,0.0520833333333333,0.84375,0.046875,0.9702593,0.95070755,0.9999037,0.9998256,0.12176283,loan
349,All languages,গাঁও,গাঁও,ɡão,gãʊ,The village,The village,0.6666666666666666,0.5,0.3263888888888889,0.3611111111111111,2.6666666666666665,0.3611111111111111,0.98405004,0.9669032,0.9999032,0.99985784,0.060255,loan
350,All languages,নতুন,নতুন,n̪ɔt̪un̪,nɔtun,New,New,0.375,0.0,0.025,0.025,0.15,0.025,0.9746442,0.95350206,0.99952626,0.9998944,-0.036243185,loan
351,All languages,বিজ্ঞান,বিজ্ঞান,bid͡ʑnan̪,biznan,Science,Science,0.4444444444444444,0.1666666666666666,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,0.98205525,0.9415059,0.9998152,0.99971896,0.09229896,loan
352,All languages,লবণ,লোণ,lɔbɔnɔ,lʊn,Salt,Salt,0.6666666666666666,0.5,0.4548611111111111,0.5069444444444444,3.7083333333333335,0.5069444444444444,0.98455775,0.95111096,0.9998556,0.99985534,0.059055697,loan
353,All languages,বাঁশ,বঙহ,bãʃɔ,bɔŋɔɦɔ,Bamboo,বংহ,0.6666666666666666,0.6666666666666666,0.3576388888888889,0.3958333333333332,3.270833333333333,0.3923611111111111,0.9765856,0.94040966,0.9997519,0.99990845,0.1147944,loan
354,All languages,ধনিয়া,ধনিয়া,d̪ʱɔn̪ie̯a,dʰɔnija,Coriander,Coriander,0.5,0.0,0.0347222222222222,0.0416666666666666,0.2708333333333333,0.0347222222222222,0.97106916,0.96286845,0.99979687,0.99981487,0.02348117,loan
355,All languages,গলা,গিলা,ɡɔla,gila,Throat,Swallow,0.5,0.25,0.265625,0.2916666666666667,2.25,0.2916666666666667,0.9828932,0.96074253,0.9998218,0.99993116,0.08827016,loan
356,All languages,বাজ,বাজ,bad͡ʑ,baz,Lightning,Lightning,0.6,0.3333333333333333,0.0694444444444444,0.0694444444444444,0.9166666666666666,0.0694444444444444,0.9866672,0.9631297,0.9998845,0.99984396,0.061027985,loan
357,All languages,শাওন,শাওন,ʃaon̪,xaʊn,Shawn,Shawn,0.6,0.25,0.0677083333333333,0.0729166666666666,0.65625,0.0677083333333333,0.9824387,0.9509114,0.9998899,0.9999465,-0.012003783,loan
358,All languages,সাপ,সাপ,ʃap,xap,Snake,Snake,0.3333333333333333,0.3333333333333333,0.0486111111111111,0.0555555555555555,0.5416666666666666,0.0486111111111111,0.95032334,0.9222615,0.99950516,0.9999374,0.0018306477,loan
359,All languages,সাগর,সাগৰ,ʃaɡɔrɔ,xagɔɹɔ,The sea,sea,0.5,0.3333333333333333,0.2013888888888889,0.2361111111111111,2.0625,0.21875,0.98375106,0.9401735,0.99790186,0.99987537,0.1270358,loan
360,All languages,জন্তু,জন্তু,d͡ʑɔn̪t̪u,zɔntu,Animals,Animals,0.5555555555555556,0.2,0.0583333333333333,0.0583333333333333,0.65,0.0583333333333333,0.9807607,0.96072996,0.9998398,0.9998265,-0.0018900279,loan
361,All languages,লাজ,লাজ,lad͡ʑ,laz,Shame,Shame,0.6,0.3333333333333333,0.0694444444444444,0.0694444444444444,0.9166666666666666,0.0694444444444444,0.98544526,0.9193007,0.9997997,0.99994826,0.09678905,loan
362,All languages,চাকা,চাক,t͡ɕaka,sak,The wheel,Wheels,0.6666666666666666,0.5,0.2760416666666667,0.3020833333333333,2.5,0.3020833333333333,0.98153967,0.9579461,0.99965274,0.9999249,0.090632096,loan
363,All languages,চৈত,চ’ত,t͡ɕojt̪,sɔ’tɔ,Chait,Four,0.8571428571428571,0.75,0.2395833333333333,0.2604166666666666,4.4375,0.2395833333333333,0.96431696,0.9288388,0.99949414,0.99958885,0.030998582,loan
364,All languages,রবিবার,ৰবিবাৰ,rɔbibar,ɹɔbibaɹ,Sunday,Sunday,0.2857142857142857,0.0,0.0476190476190476,0.0714285714285714,1.0,0.0476190476190476,0.9711989,0.93978614,0.99958026,0.99973863,0.07930166,loan
365,All languages,কচুয়া,কচু,kɔt͡ɕue̯a,kɔsu,Kachua,Kachu,0.6666666666666666,0.5,0.3333333333333333,0.3680555555555555,2.875,0.3680555555555555,0.98046035,0.9616957,0.9999505,0.99979246,0.03242918,loan
366,All languages,শূন্য,শূন্য,ʃun̪d͡zɔ,xunzɔ,Zero,Zero,0.5,0.4,0.0541666666666666,0.0583333333333333,0.675,0.0541666666666666,0.98200685,0.962256,0.9997964,0.99987805,0.035794325,loan
367,All languages,অবতার,অৱতাৰ,obt̪ar,ɔwtaɹ,Avatar,The incarnation,0.6666666666666666,0.2,0.1083333333333333,0.125,2.2,0.1083333333333333,0.96467185,0.91354156,0.99970317,0.9998838,0.07059419,loan
368,All languages,ডাঙর,দীঘা,ɖaŋɔrɔ,digʱa,Strong,Digha,1.0,0.5,0.4861111111111111,0.548611111111111,4.166666666666667,0.548611111111111,0.985379,0.9671531,0.9996221,0.99978334,0.06818735,loan
369,All languages,মাছ,মাছ,mat͡ɕʰ,mas,Fish,Fish,0.6666666666666666,0.3333333333333333,0.0833333333333333,0.0833333333333333,1.0,0.0833333333333333,0.9808756,0.9364382,0.9999241,0.9999259,0.09767859,loan
370,All languages,হাচা,সঁচা,ɦat͡ɕa,xɔ̃sa,Hacha,true,0.8333333333333334,0.5,0.1458333333333333,0.1458333333333333,2.0625,0.1458333333333333,0.97330534,0.9677849,0.9995457,0.9998838,0.0372352,loan
371,All languages,ডাঙর,দীঘল,ɖaŋɔrɔ,digʱɔlɔ,Strong,long,0.7142857142857143,0.1666666666666666,0.1909722222222222,0.2222222222222222,1.7083333333333333,0.2083333333333333,0.98262143,0.95874596,0.99969554,0.99975646,0.06818735,loan
372,All languages,অগ্নি,অগ্নি,oɡn̪i,ɔgni,Fire,Fire,0.6,0.25,0.2447916666666666,0.2708333333333333,1.9375,0.2708333333333333,0.9891872,0.9698124,0.99985516,0.99985915,0.016443184,loan
373,All languages,পোলা,পুলি,pola,puli,Pola,Seedlings,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,0.98345506,0.9651597,0.99979424,0.99993,-0.015400946,loan
374,All languages,ঢোল,ঢোল,ɖʱolɔ,dʰʊl,Drums,Drums,0.8,0.25,0.265625,0.2916666666666667,2.1875,0.2916666666666667,0.9810138,0.96113646,0.9987867,0.99989647,-0.0022533992,loan
375,All languages,ফুল,ফুল,ɸulɔ,pʰul,Flowers,Flowers,0.75,0.25,0.25,0.28125,2.15625,0.2760416666666667,0.9888336,0.97096527,0.9998742,0.9999567,0.05330158,loan
376,All languages,চাঁদ,চাঁদ,t͡ɕãd̪ɔ,sãdɔ,The moon,The moon,0.5714285714285714,0.3333333333333333,0.0625,0.0625,0.75,0.0625,0.99126726,0.9776714,0.99992716,0.9999588,0.16862795,loan
377,All languages,চান,চন্দ্ৰ,t͡ɕan̪,sɔndɹɔ,Want,moon,1.0,0.6666666666666666,0.5243055555555556,0.5694444444444445,4.416666666666667,0.5694444444444445,0.97865415,0.9618646,0.99984825,0.9998477,0.13017371,loan
378,All languages,বায়ু,বায়ু,bae̯u,baju,The wind,The wind,0.4,0.0,0.0208333333333333,0.03125,0.21875,0.0208333333333333,0.9802847,0.967912,0.9999407,0.99991876,0.10901244,loan
379,All languages,ধন্যবাদ,ধন্যবাদ,d̪ʱɔn̪d͡zɔbad̪,dʰɔnzɔbad,Thanks,Thanks,0.4285714285714285,0.125,0.0312499999999999,0.0312499999999999,0.3125,0.0312499999999999,0.9814515,0.95674545,0.99952126,0.9997516,0.004874798,loan
380,All languages,ব্যবহার,ব্যৱহাৰ,bd͡zɔbɔɦar,bzɔwɔɦaɹ,Use,use,0.4,0.25,0.0677083333333333,0.078125,1.5,0.0677083333333333,0.9628345,0.9326439,0.99976647,0.9997539,0.037389535,loan
381,All languages,কাঁচ,কাচ,kãt͡ɕɔ,kas,Glass,Glass,0.8333333333333334,0.6666666666666666,0.2864583333333333,0.3125,2.625,0.3125,0.9845753,0.96438813,0.9994966,0.999909,0.0022575427,loan
382,All languages,শিক্ষা,সেকা,ʃikkʰa,xɛka,Education,Seka,0.6666666666666666,0.4,0.225,0.25,1.925,0.2458333333333333,0.9862164,0.97084785,0.99993336,0.9999094,0.10834442,loan
383,All languages,জেঠ,জেঠ,d͡ʑeʈʰɔ,zɛtʰ,Jeth,Jeth,0.8571428571428571,0.5,0.296875,0.3229166666666667,2.6875,0.3229166666666667,0.983875,0.9649884,0.99989766,0.99990684,0.005654246,loan
384,All languages,খাট,খাট,kʰaʈɔ,kʰat,Bed,Bed,0.4,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,0.9870516,0.9736377,0.9997437,0.9998526,0.007760907,loan
385,All languages,মৈ,মৈ,moj,mɔɪ,May,May,0.6666666666666666,0.3333333333333333,0.0416666666666666,0.0555555555555555,0.875,0.0416666666666666,0.9875068,0.9714022,0.99983513,0.9999478,0.095893055,loan
386,All languages,একতা,একতা,ekt̪a,ɛkta,Unity,Unity,0.4,0.0,0.0208333333333333,0.0208333333333333,0.125,0.0208333333333333,0.98704326,0.9611198,0.9999317,0.99992096,0.055866458,loan
387,All languages,রাং,ৰাং,raŋ,ɹaŋ,Rang,Rang,0.3333333333333333,0.0,0.0555555555555555,0.0833333333333333,1.1666666666666667,0.0555555555555555,0.980216,0.9676497,0.99990594,0.99992853,0.085542895,loan
388,All languages,সাত,সাত,ʃat̪,xat,Seven,Seven,0.5,0.3333333333333333,0.0625,0.0694444444444444,0.625,0.0625,0.9843681,0.93138677,0.99969876,0.9999211,0.030347105,loan
389,All languages,ঠেং,টাকা,ʈʰeŋ,taka,The tail,Money,1.0,0.5,0.2864583333333333,0.3125,2.8125,0.3125,0.980501,0.97193164,0.9998894,0.9999133,0.037447184,loan
390,All languages,সাঁকো,সাঁকো,ʃãko,xãkʊ,Sanko,Sanko,0.5,0.3333333333333333,0.0572916666666666,0.0625,0.59375,0.0572916666666666,0.96357524,0.9616775,0.9998448,0.99986786,0.09997827,loan
391,All languages,দিন,দিন,d̪in̪,din,Day,Day,0.4,0.0,0.0277777777777777,0.0277777777777777,0.1666666666666666,0.0277777777777777,0.9821198,0.9610581,0.99990183,0.99993455,0.05121523,loan
392,All languages,চান,চান,t͡ɕan̪,san,Want,Want,0.6666666666666666,0.3333333333333333,0.0833333333333333,0.0833333333333333,1.0,0.0833333333333333,0.9750477,0.96060205,0.99995095,0.9999223,0.13017373,loan
393,All languages,লাউ,লাও,lau,laʊ,Lau,Lao,0.3333333333333333,0.0,0.0277777777777777,0.0277777777777777,0.25,0.0277777777777777,0.9802283000000002,0.95339143,0.99964976,0.9999565,0.053664617,loan
394,All languages,নীহারিকা,নিয়ৰ,n̪iɦarika,nijɔɹɔ,Nebula,Snow,0.7777777777777778,0.25,0.3020833333333333,0.3385416666666666,3.03125,0.3281249999999999,0.9806833,0.929558,0.9998331,0.99983793,0.037290324,loan
395,All languages,ভাত,ভকত,bʱat̪,bʰɔkɔtɔ,Rice,The devotee,0.7142857142857143,0.5,0.4895833333333333,0.5416666666666666,4.0,0.5416666666666666,0.9840908000000002,0.9494718,0.9998597,0.9999173,0.049893178,loan
396,All languages,বেল,বেল,belɔ,bɛl,Bell,Bell,0.5,0.25,0.234375,0.2604166666666667,1.875,0.2604166666666667,0.98297584,0.9508783000000002,0.9996806,0.99989796,0.06976523,loan
397,All languages,কাছ,কাছু,kat͡ɕʰ,kasu,Near,Something,0.6666666666666666,0.5,0.2864583333333333,0.3125,2.5625,0.3125,0.98547876,0.9316603,0.99975884,0.99993825,0.067499265,loan
398,All languages,কাটা,কাট,kaʈa,kat,Cut,Cut,0.5,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,0.9902899,0.9742628,0.9999306,0.99996185,0.0037873322,loan
399,All languages,উত্তর,উত্তৰ,ut̪t̪ɔrɔ,uttɔɹɔ,The answer,answer,0.375,0.0,0.0416666666666666,0.0555555555555555,0.6666666666666666,0.0416666666666666,0.96617115,0.93667805,0.99964,0.9999,0.11303465,loan
400,All languages,জ্ঞান,জ্ঞান,d͡ʑnan̪,znan,Knowledge,Knowledge,0.5714285714285714,0.25,0.0625,0.0625,0.75,0.0625,0.98299944,0.9391726,0.9998935,0.9999132,0.12961332,loan
401,All languages,চাঁদ,চান্দ,t͡ɕãd̪ɔ,sandɔ,The moon,Chand,0.7142857142857143,0.6,0.2416666666666666,0.2583333333333333,2.15,0.2583333333333333,0.98869437,0.966671,0.99993813,0.9999251,0.16862795,loan
402,All languages,তামা,তাম,t̪ama,tam,Copper,copper,0.4,0.25,0.234375,0.2604166666666667,1.875,0.2604166666666667,0.97468513,0.9746678,0.99987566,0.99983704,0.022685636,loan
403,All languages,ময়ূর,ময়ূৰ,me̯ur,mɔjuɹ,Peacock,The peacock,0.6,0.2,0.2291666666666666,0.275,2.325,0.25,0.97813636,0.9498457,0.9997839,0.9998654,0.00981775,loan
404,All languages,পোলা,পোৱালী,pola,pʊwali,Pola,The puppy,0.6666666666666666,0.3333333333333333,0.3263888888888889,0.3611111111111111,2.708333333333333,0.3611111111111111,0.9726491,0.9670564,0.9997005,0.9998736,-0.01540092,loan
405,All languages,টাং,টাকা,ʈaŋ,taka,Tang,Money,0.75,0.5,0.265625,0.2916666666666667,2.625,0.2916666666666667,0.98300856,0.95847,0.9998982,0.99993193,-0.012528924,loan
406,All languages,মকাই,মাকৈ,mɔkai,makɔɪ,Maize,corn,0.6,0.0,0.075,0.075,0.75,0.075,0.9880072,0.96405435,0.9999527,0.99980617,0.055640038,loan
407,All languages,রঙ,ৰাং,rɔŋɔ,ɹaŋ,Color,Rang,0.75,0.25,0.3072916666666667,0.3541666666666666,3.125,0.3333333333333333,0.97840357,0.9577571,0.99991834,0.9998916,0.053018622,loan
408,All languages,পাঁচ,পাঁচ,pãt͡ɕɔ,pãsɔ,Five,Five,0.5,0.3333333333333333,0.0520833333333333,0.0520833333333333,0.6875,0.0520833333333333,0.9881732,0.959833,0.9989903,0.9998476,0.029171571,loan
409,All languages,বাট,বাট,baʈɔ,bat,The road,The road,0.5,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,0.98872435,0.9763984,0.99972296,0.99989575,0.02136271,loan
410,All languages,নাও,নাও,n̪ao,naʊ,Take it,Take it,0.5,0.0,0.0416666666666666,0.0416666666666666,0.3333333333333333,0.0416666666666666,0.97654307,0.9218397,0.9998224,0.99978083,0.0675686,loan
411,All languages,হক্কল,সকলো,ɦɔkkɔlɔ,xɔkɔlʊ,Haqkal,everything,0.4285714285714285,0.2857142857142857,0.1577380952380952,0.1726190476190476,1.5714285714285714,0.1726190476190476,0.9752488,0.93654263,0.9997227,0.9999112,0.037898913,loan
412,All languages,অংশু,আঁহ,oŋʃu,ãɦɔ,Anshu,Fiber,1.0,0.75,0.3333333333333333,0.3645833333333333,3.25,0.359375,0.9817651,0.97046745,0.9998894,0.9997424,0.04513217,loan
413,All languages,চাকা,চকৰ,t͡ɕaka,sɔkɔɹɔ,The wheel,Chakar,1.0,0.5,0.3923611111111111,0.4236111111111111,3.458333333333333,0.4236111111111111,0.97709435,0.9545282,0.9993659,0.99986917,0.090632096,loan
414,All languages,শৈবাল,শেলাই,ʃojbalɔ,xɛlai,Algae,Seams,0.8571428571428571,0.4285714285714285,0.3541666666666666,0.3869047619047618,3.321428571428572,0.3809523809523809,0.98121965,0.93334156,0.99977887,0.99981135,0.0014902884,loan
415,All languages,ছবি,ছবি,t͡ɕʰɔbi,sɔbi,Pictures,Pictures,0.5714285714285714,0.25,0.0625,0.0625,0.75,0.0625,0.9785456,0.95603055,0.9997585,0.9998527,0.012762557,loan
416,All languages,টেহা,টকা,ʈeɦa,tɔka,Teha,Money,0.75,0.25,0.09375,0.09375,1.5,0.09375,0.9871285,0.94565916,0.99984837,0.99987674,0.028083947,loan
417,All languages,স্বাধীনতা,স্বাধীনতা,ʃad̪ʱin̪t̪a,xadʰinta,Freedom,Freedom,0.4545454545454545,0.1428571428571428,0.0446428571428571,0.0476190476190476,0.375,0.0446428571428571,0.9833872,0.96112674,0.9998591,0.99985754,0.009549121,loan
418,All languages,পায়স,পায়স,pae̯ɔʃɔ,pajɔxɔ,Pies,Pies,0.4285714285714285,0.1666666666666666,0.0381944444444444,0.0486111111111111,0.4166666666666667,0.0381944444444444,0.9726747,0.91525626,0.9999186,0.99989367,0.03202081,loan
419,All languages,গাঁও,গাঁউ,ɡão,gãu,The village,Village,0.6666666666666666,0.5,0.3263888888888889,0.3611111111111111,2.75,0.3611111111111111,0.98013467,0.96984696,0.99992436,0.9999133,0.06025499,loan
420,All languages,বুধবার,বুধবাৰ,bud̪ʱɔbar,budʰbaɹ,Wednesday,Wednesday,0.4444444444444444,0.1428571428571428,0.1636904761904762,0.1904761904761904,1.6071428571428572,0.1785714285714285,0.98199177,0.9456426,0.99985677,0.9996131,0.025105007,loan
421,All languages,সর্প,সাপ,ʃɔrpɔ,xap,The snake,Snake,0.8,0.6,0.4083333333333334,0.4666666666666666,3.575,0.4625,0.98630446,0.9677962,0.999824,0.999915,-0.0028609312,loan
422,All languages,ডাঙর,দীঘ,ɖaŋɔrɔ,digʱ,Strong,Long,1.0,0.6666666666666666,0.6076388888888891,0.6875,5.083333333333333,0.6875,0.9853791,0.9671531,0.9996222,0.99978334,0.06818738,loan
423,All languages,পাখ,পখিলা,pakʰ,pɔkʰila,Wings,butterfly,0.5714285714285714,0.5,0.4791666666666667,0.5277777777777778,3.9166666666666665,0.5277777777777778,0.9786588,0.9564923,0.9996662,0.99956167,0.026641857,loan
424,All languages,ভারত,ভাৰত,bʱarɔt̪ɔ,bʰaɹɔtɔ,India,India,0.375,0.0,0.0416666666666666,0.0555555555555555,0.6666666666666666,0.0416666666666666,0.9617039,0.9409225,0.9998694,0.9998768,0.07413389,loan
425,All languages,বঙ্গ,বঙালী,bɔŋɡɔ,bɔŋali,Bengal,Bengali,0.5,0.3333333333333333,0.2291666666666667,0.25,2.4375,0.2465277777777778,0.96037686,0.9615108,0.999493,0.99994093,0.06576769,loan
426,All languages,শ্রী,শ্রী,ʃri,xɹi,Mr.,Mr.,0.6666666666666666,0.3333333333333333,0.1041666666666666,0.1388888888888888,1.7083333333333333,0.1041666666666666,0.9658156,0.92140335,0.99977624,0.99954885,0.06371806,loan
427,All languages,ভাল,ভাল,bʱalɔ,bʰal,Good,Good,0.4,0.25,0.234375,0.2604166666666667,1.875,0.2604166666666667,0.9877355,0.97064024,0.99973285,0.99993396,-0.02474488,loan
428,All languages,জানা,জনা,d͡ʑan̪a,zɔna,To know,know,0.7142857142857143,0.25,0.1041666666666666,0.1041666666666666,1.1875,0.1041666666666666,0.9881869,0.97367406,0.9999026,0.999958,0.025271626,loan
429,All languages,নদী,নদী,n̪ɔd̪i,nɔdi,The river,The river,0.3333333333333333,0.0,0.0208333333333333,0.0208333333333333,0.125,0.0208333333333333,0.9784243,0.9341294,0.99975824,0.9999325,0.07093954,loan
430,All languages,মুঠা,মুঠি,muʈʰa,mutʰi,A handful,Fist,0.4,0.0,0.03125,0.03125,0.375,0.03125,0.9928402,0.98347896,0.999835,0.99994963,0.052794322,loan
431,All languages,অনুমতি,অনুমতি,on̪umt̪i,ɔnumti,Permission,Permission,0.375,0.0,0.0208333333333333,0.0208333333333333,0.125,0.0208333333333333,0.9834981,0.95139295,0.9996245,0.99968886,0.06678055,loan
432,All languages,আষ্ট,আঠ,aʃʈɔ,atʰ,Eight,eight,0.75,0.5,0.4739583333333333,0.5208333333333333,3.8125,0.5208333333333333,0.9776908,0.9691881,0.99991906,0.9999109,0.0070245317,loan
433,All languages,মিডা,মিঠা,miɖa,mitʰa,Mida,sweet,0.4,0.0,0.03125,0.03125,0.25,0.03125,0.98708487,0.95517844,0.99983376,0.9999259,0.022492614,loan
434,All languages,শিল,শিল,ʃilɔ,xil,rock,rock,0.5,0.5,0.2604166666666667,0.2916666666666667,2.21875,0.2864583333333333,0.9786405,0.9678833,0.9998847,0.99981415,0.046817936,loan
435,All languages,মেয়ে,মাই,mee̯e,mai,Girl,My,0.8,0.25,0.2447916666666666,0.2708333333333333,2.0625,0.2708333333333333,0.9877344,0.95947635,0.999941,0.9999512,0.013545617,loan
436,All languages,মুঠো,মুঠ,muʈʰo,mutʰ,Fist,total,0.4,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,0.99236697,0.98153096,0.9998814,0.9999129,0.087097734,loan
437,All languages,চান,চান্দ,t͡ɕan̪,sandɔ,Want,Chand,0.8333333333333334,0.6,0.4125,0.45,3.5,0.45,0.98135877,0.9579462,0.9999207,0.9998964,0.13017371,loan
438,All languages,দুধ,দুধ,d̪ud̪ʱɔ,dudʰ,Milk,Milk,0.5714285714285714,0.25,0.2552083333333333,0.28125,2.0,0.28125,0.9796536,0.9744543,0.9999044,0.9999359,0.010637654,loan
439,All languages,শুখা,শুকান,ʃukʰa,xukan,Dry,dry,0.6,0.4,0.2208333333333333,0.2416666666666666,1.825,0.2375,0.98316854,0.9593815,0.999884,0.99986804,0.02839935,loan
440,All languages,আজি,আজি,ad͡ʑi,azi,today,today,0.6,0.3333333333333333,0.0694444444444444,0.0694444444444444,0.9166666666666666,0.0694444444444444,0.9849127,0.9678384,0.99994326,0.9999275,0.012220034,loan
441,All languages,পোষ,পুহ,poʃ,puɦ,Pet,Puh,0.6666666666666666,0.3333333333333333,0.0763888888888889,0.0833333333333333,1.2916666666666667,0.0763888888888889,0.97651684,0.94989884,0.9997983,0.9998803,0.06353273,loan
442,All languages,বাংলা,বঙালী,baŋla,bɔŋali,Bengali,Bengali,0.5,0.1666666666666666,0.1909722222222222,0.2083333333333333,1.6666666666666667,0.2083333333333333,0.9554114,0.9506029,0.9989190999999998,0.99972093,0.10782133,loan
443,All languages,হিয়া,হিয়া,ɦie̯a,ɦija,Heart,Heart,0.4,0.0,0.0208333333333333,0.03125,0.21875,0.0208333333333333,0.9848571,0.96970356,0.99971473,0.9997965,0.021180868,loan
444,All languages,আট,আঠ,aʈɔ,atʰ,Eight,eight,0.6666666666666666,0.3333333333333333,0.3263888888888889,0.3611111111111111,2.6666666666666665,0.3611111111111111,0.981305,0.9676534,0.9994222,0.99993336,0.0009840922,loan
445,All languages,অগ্নি,আগুনি,oɡn̪i,aguni,Fire,Fire,0.8,0.25,0.1145833333333333,0.125,2.53125,0.1145833333333333,0.9902489,0.97244096,0.9998536,0.99985254,0.016443184,loan
446,All languages,বাউল,বলিয়া,baulɔ,bɔlija,Bowl,Saying,0.8333333333333334,0.1666666666666666,0.2673611111111111,0.2847222222222222,2.7291666666666665,0.28125,0.99040115,0.9738664,0.99970067,0.99995,0.02722843,loan
447,All languages,খাদ্য,খানা,kʰad̪d͡zɔ,kʰana,Food,Food,0.6666666666666666,0.4,0.2416666666666666,0.2583333333333333,2.35,0.2583333333333333,0.98948896,0.9743581,0.99992216,0.9999384,0.08078652,loan
448,All languages,জানা,জানা,d͡ʑan̪a,zana,To know,To know,0.5714285714285714,0.25,0.0625,0.0625,0.75,0.0625,0.9881869,0.973674,0.9999026,0.999958,0.025271626,loan
449,All languages,দুঃখ,দুখ,d̪uhkʰɔ,dukʰ,Sorry,pain,0.4285714285714285,0.4,0.3666666666666667,0.4083333333333334,2.95,0.4083333333333334,0.98427397,0.96826816,0.99974215,0.9998302,0.04533048,loan
450,All languages,ধর্ম,ধৰ্ম,d̪ʱɔrmɔ,dʰɔɹmɔ,Religion,religion,0.4285714285714285,0.0,0.05,0.0666666666666666,0.8,0.05,0.9755734,0.95592797,0.9997457,0.9997041,0.028630713,loan
451,All languages,সন্ধ্যা,সন্ধিয়া,ʃɔn̪d̪ʱæ,xɔndʰija,Evening,evening,0.75,0.4285714285714285,0.2946428571428571,0.3273809523809524,2.4107142857142856,0.3244047619047618,0.9857687,0.95603776,0.9998528,0.9997602,0.010273982,loan
